title,first_author,year,pdf_url
Maximally entangled gapped ground state of lattice fermions,David L. Feder,2011,http://arxiv.org/pdf/1112.5133v1
Extending matchgates into universal quantum computation,Daniel J. Brod,2011,http://arxiv.org/pdf/1106.1863v1
Experimental Demonstration of Blind Quantum Computing,Stefanie Barz,2011,http://arxiv.org/pdf/1110.1381v1
No-go theorem for passive single-rail linear optical quantum computing,Lian-Ao Wu,2011,http://arxiv.org/pdf/1107.4646v3
Quantum picturalism for topological cluster-state computing,Dominic Horsman,2011,http://arxiv.org/pdf/1101.4722v3
QIS-XML: An Extensible Markup Language for Quantum Information Science,Pascal Heus,2011,http://arxiv.org/pdf/1106.2684v1
Some Notes on Quantum Information Theory and Emerging Computing Technologies,Alexander Yu. Vlasov,2011,http://arxiv.org/pdf/1102.2890v3
Quantum computing with incoherent resources and quantum jumps,Marcelo F. Santos,2011,http://arxiv.org/pdf/1111.1319v1
Quantum computation with programmable connections between gates,Timoteo Colnaghi,2011,http://arxiv.org/pdf/1109.5987v2
Encoded Universality of Quantum Computations on the Multi-Atomic Ensembles in the QED Cavity,Farid Ablayev,2011,http://arxiv.org/pdf/1109.0291v1
Non-adiabatic holonomic quantum computation,Erik Sjöqvist,2011,http://arxiv.org/pdf/1107.5127v3
High-fidelity quantum memory using nitrogen-vacancy center ensemble for hybrid quantum computation,W. L. Yang,2011,http://arxiv.org/pdf/1106.2909v1
Spin-Orbit Interaction in particles' motion as a model of quantum computation,Gerasimos G. Rigatos,2011,http://arxiv.org/pdf/1102.2069v1
Adiabatic Quantum Computing,Sebastian D. Pinski,2011,http://arxiv.org/pdf/1108.0560v1
Quantum computing with mixed states,Michael Siomau,2011,http://arxiv.org/pdf/1101.3275v1
Quantum computational universality of the Cai-Miyake-Dür-Briegel 2D quantum state from Affleck-Kennedy-Lieb-Tasaki quasichains,Tzu-Chieh Wei,2011,http://arxiv.org/pdf/1105.5635v2
Quantum Computing on Multi-atomic Ensembles in Quantum Electrodynamics Cavity,Farid Ablayev,2011,http://arxiv.org/pdf/1111.3133v1
Quantum Computing Without Wavefunctions: Time-Dependent Density Functional Theory for Universal Quantum Computation,David G. Tempel,2011,http://arxiv.org/pdf/1108.0097v1
Macroscopic quantum computation using Bose-Einstein condensates,Tim Byrnes,2011,http://arxiv.org/pdf/1103.5512v1
Quantum computation with ultracold atoms in a driven optical lattice,Philipp-Immanuel Schneider,2011,http://arxiv.org/pdf/1103.4950v2
Cluster quantum computer on the basis of quasi-part,V. K. Voronov,2011,http://arxiv.org/pdf/1102.3968v1
A Precise Error Bound for Quantum Phase Estimation,James M. Chappell,2011,http://arxiv.org/pdf/1102.0108v2
All-optical quantum computing with a hybrid solid-state processing unit,Pei Pei,2011,http://arxiv.org/pdf/1106.0140v3
Preparing projected entangled pair states on a quantum computer,Martin Schwarz,2011,http://arxiv.org/pdf/1104.1410v2
Continuous variable quantum computation with spatial degrees of freedom of photons,D. S. Tasca,2011,http://arxiv.org/pdf/1106.3049v1
Quantum Computing and Quantum Simulation with Group-II Atoms,Andrew J. Daley,2011,http://arxiv.org/pdf/1106.5712v1
Robust dynamical decoupling for quantum computing and quantum memory,Alexandre M. Souza,2011,http://arxiv.org/pdf/1103.4563v2
Quantum Computation: Particle and Wave Aspects of Algorithms,Apoorva Patel,2011,http://arxiv.org/pdf/1108.1659v2
Quantum Computing: Theoretical versus Practical Possibility,G. S. Paraoanu,2011,http://arxiv.org/pdf/1110.3190v1
Simulation of fault-tolerant quantum circuits on quantum computational tensor network,Tomoyuki Morimae,2011,http://arxiv.org/pdf/1110.4182v2
Universal Quantum Computation with Continuous-Variable Abelian Anyons,Darran F. Milne,2011,http://arxiv.org/pdf/1112.5385v1
Many Worlds, the Cluster-state Quantum Computer, and the Problem of the Preferred Basis,Michael Cuffaro,2011,http://arxiv.org/pdf/1110.2514v2
Hybrid Quantum Annealing for Clustering Problems,Shu Tanaka,2011,http://arxiv.org/pdf/1104.3246v1
On frequency errors of nanomechanical-resonators-based-on quantum computing,Li-gong Zhou,2011,http://arxiv.org/pdf/1106.2224v1
Zeno effect for quantum computation and control,G. A. Paz-Silva,2011,http://arxiv.org/pdf/1104.5507v2
Affleck-Kennedy-Lieb-Tasaki State on a Honeycomb Lattice is a Universal Quantum Computational Resource,Tzu-Chieh Wei,2011,http://arxiv.org/pdf/1102.5064v1
Universal quantum computing with nanowire double quantum dots,P. Xue,2011,http://arxiv.org/pdf/1101.2598v1
Integrable Quantum Computation,Yong Zhang,2011,http://arxiv.org/pdf/1111.3940v1
Photonic Quantum Computation with Waveguide-Linked Optical Cavities and Quantum Dots,Makoto Yamaguchi,2011,http://arxiv.org/pdf/1101.3508v1
The universal quantum driving force to speed up a quantum computation -- The unitary quantum dynamics,Xijia Miao,2011,http://arxiv.org/pdf/1105.3573v3
An introduction to quantum annealing,Diego de Falco,2011,http://arxiv.org/pdf/1107.0794v1
How Quantum Computers Fail: Quantum Codes, Correlations in Physical Systems, and Noise Accumulation,Gil Kalai,2011,http://arxiv.org/pdf/1106.0485v1
Quantum computer for dummies (in Russian),Andrey Grozin,2011,http://arxiv.org/pdf/1108.3445v1
Dynamic learning of pairwise and three-way entanglement,Elizabeth Behrman,2011,http://arxiv.org/pdf/1106.4254v1
Quantum Computing via The Bethe Ansatz,Yong Zhang,2011,http://arxiv.org/pdf/1106.3982v1
Blind topological measurement-based quantum computation,Tomoyuki Morimae,2011,http://arxiv.org/pdf/1110.5460v2
On fixed-gap adiabatic quantum computation,Ari Mizel,2010,http://arxiv.org/pdf/1002.0846v3
Necessity of Superposition of Macroscopically Distinct States for Quantum Computational Speedup,Akira Shimizu,2010,http://arxiv.org/pdf/1009.5180v3
Entanglement-fidelity relations for inaccurate ancilla-driven quantum computation,Tomoyuki Morimae,2010,http://arxiv.org/pdf/1011.3806v1
Teleportation-based realization of an optical quantum two-qubit entangling gate,Wei-Bo Gao,2010,http://arxiv.org/pdf/1011.0772v1
Quantum computational tensor network on string-net condensate,Tomoyuki Morimae,2010,http://arxiv.org/pdf/1012.1000v2
Quantum computational capability of a 2D valence bond solid phase,Akimasa Miyake,2010,http://arxiv.org/pdf/1009.3491v3
Approximating Turaev-Viro 3-manifold invariants is universal for quantum computation,Gorjan Alagic,2010,http://arxiv.org/pdf/1003.0923v1
Simple Sets of Measurements for Universal Quantum Computation and Graph State Preparation,Yasuhiro Takahashi,2010,http://arxiv.org/pdf/1003.1545v1
Using Quantum Computers for Quantum Simulation,Katherine L Brown,2010,http://arxiv.org/pdf/1004.5528v3
Layered architecture for quantum computing,N. Cody Jones,2010,http://arxiv.org/pdf/1010.5022v3
Experimental measurement-based quantum computing beyond the cluster-state model,Wei-Bo Gao,2010,http://arxiv.org/pdf/1004.4162v3
The Universe and The Quantum Computer,Stan Gudder,2010,http://arxiv.org/pdf/1009.6229v1
Full quantum treatment of Rabi oscillation driven by a pulse train and its application in ion-trap quantum computation,Li Yang,2010,http://arxiv.org/pdf/1010.5986v9
Quantum computational logic with mixed states,Hector Freytes,2010,http://arxiv.org/pdf/1002.5025v1
A note on threshold theorem of fault-tolerant quantum computation,Min Liang,2010,http://arxiv.org/pdf/1006.4941v1
Quantum Computing with NMR,Jonathan A. Jones,2010,http://arxiv.org/pdf/1011.1382v1
Demonstration of unconditional one-way quantum computations for continuous variables,Ryuji Ukai,2010,http://arxiv.org/pdf/1001.4860v2
Quantum Computing in the de Broglie-Bohm Pilot-Wave Picture,Philipp Roser,2010,http://arxiv.org/pdf/1012.4843v1
Quantum Analogue Computing,Vivien M. Kendon,2010,http://arxiv.org/pdf/1001.2215v1
No-go Theorem for One-way Quantum Computing on Naturally Occurring Two-level Systems,Jianxin Chen,2010,http://arxiv.org/pdf/1004.3787v1
Statistical mechanics of classical and quantum computational complexity,C. R. Laumann,2010,http://arxiv.org/pdf/1009.1635v1
The 2D AKLT state on the honeycomb lattice is a universal resource for quantum computation,Tzu-Chieh Wei,2010,http://arxiv.org/pdf/1009.2840v2
Measurement Based Quantum Computation on Fractal Lattices,Damian Markham,2010,http://arxiv.org/pdf/1006.1424v1
Optical one-way quantum computing with a simulated valence-bond solid,Jonathan Lavoie,2010,http://arxiv.org/pdf/1004.3624v2
Quantum computational renormalization in the Haldane phase,Stephen D. Bartlett,2010,http://arxiv.org/pdf/1004.4906v3
Gapped Two-Body Hamiltonian for continuous-variable quantum computation,Leandro Aolita,2010,http://arxiv.org/pdf/1007.0951v2
Hybrid Quantum Computation,Arun Sehrawat,2010,http://arxiv.org/pdf/1008.1118v2
Ground-state geometric quantum computing in superconducting systems,P. Solinas,2010,http://arxiv.org/pdf/1009.2025v2
Ground state blind quantum computation on AKLT state,Tomoyuki Morimae,2010,http://arxiv.org/pdf/1009.3486v2
A Blueprint for a Topologically Fault-tolerant Quantum Computer,Parsa Bonderson,2010,http://arxiv.org/pdf/1003.2856v1
Quantum computer of wire circuit architecture,S. A. Moiseev,2010,http://arxiv.org/pdf/1001.1140v2
Simulating Concordant Computations,Bryan Eastin,2010,http://arxiv.org/pdf/1006.4402v1
5-qubit quantum error correction in a charge qubit quantum computer,Dave Touchette,2010,http://arxiv.org/pdf/1010.3242v1
Universal Quantum Computation Using Continuous Dynamical Decoupling,Felipe F. Fanchini,2010,http://arxiv.org/pdf/1005.1666v1
On the completeness of quantum computation models,Pablo Arrighi,2010,http://arxiv.org/pdf/1004.1027v1
Universal Continuous Variable Quantum Computation in the Micromaser,Rob C. Wagner,2010,http://arxiv.org/pdf/1003.6054v1
Distributed quantum computation with arbitrarily poor photon detection,Yuichiro Matsuzaki,2010,http://arxiv.org/pdf/1003.2258v1
Resources Required for Topological Quantum Factoring,M. Baraban,2010,http://arxiv.org/pdf/1002.0537v1
Quantum Computing with Superqubits,Leonardo Castellani,2010,http://arxiv.org/pdf/1001.3753v1
Quantum Annealing with Jarzynski Equality (CCP2009),Masayuki Ohzeki,2010,http://arxiv.org/pdf/1001.0836v3
Computational costs of data definition at the quantum - classical interface,Chris Fields,2010,http://arxiv.org/pdf/1005.4788v1
Universal quantum computation with the Orbital Angular Momentum of a single photon,Juan Carlos Garcia-Escartin,2010,http://arxiv.org/pdf/1006.1862v1
Noisy One-Way Quantum Computations: The Role of Correlations,Rafael Chaves,2010,http://arxiv.org/pdf/1007.2165v3
Demonstration of Deutsch's Algorithm on a Stable Linear-Optical Quantum Computer,Pei Zhang,2010,http://arxiv.org/pdf/1009.3081v2
A Photonic Implementation for the Topological Cluster State Quantum Computer,David A. Herrera-Martí,2010,http://arxiv.org/pdf/1005.2915v1
Fault tolerant quantum computation with very high threshold for loss errors,Sean D. Barrett,2010,http://arxiv.org/pdf/1005.2456v2
Simulating Grover's Quantum Search in a Classical Computer,D. K. Ningtyas,2010,http://arxiv.org/pdf/1003.1930v1
The Quantum Field as a Quantum Computer,Giacomo Mauro D'Ariano,2010,http://arxiv.org/pdf/1012.0756v1
Are quantum walks the saviour of optical quantum computing?,Peter P. Rohde,2010,http://arxiv.org/pdf/1010.4608v2
Algorithms for Quantum Computers,Jamie Smith,2010,http://arxiv.org/pdf/1001.0767v2
Fault tolerant Quantum Information Processing with Holographic control,G. A. Paz-Silva,2010,http://arxiv.org/pdf/1008.1634v1
Quantum Tetrahedra,Mauro Carfora,2010,http://arxiv.org/pdf/1001.4402v1
Fully fault tolerant quantum computation with non-deterministic gates,Ying Li,2010,http://arxiv.org/pdf/1008.1369v1
Topological quantum computation away from the ground state with Majorana fermions,A. R. Akhmerov,2010,http://arxiv.org/pdf/1004.5533v2
Universal quantum computer from a quantum magnet,Jianming Cai,2010,http://arxiv.org/pdf/1004.1907v2
Closed timelike curves in measurement-based quantum computation,Raphael Dias da Silva,2010,http://arxiv.org/pdf/1003.4971v2
Large Scale Quantum Computation in an Anharmonic Linear Ion Trap,G. -D. Lin,2009,http://arxiv.org/pdf/0901.0579v2
An introduction to one-way quantum computing in distributed architectures,Earl T. Campbell,2009,http://arxiv.org/pdf/0906.2725v2
High-Level Methods for Quantum Computation and Information,Samson Abramsky,2009,http://arxiv.org/pdf/0910.3920v1
Classical signal-flow in cluster-state quantum computation,Kazuto Oshima,2009,http://arxiv.org/pdf/0906.2454v1
Anyonic Topological Quantum Computation and the Virtual Braid Group,H. A. Dye,2009,http://arxiv.org/pdf/0909.1672v1
Measurement-based quantum computation,H. J. Briegel,2009,http://arxiv.org/pdf/0910.1116v2
An Introduction to Quantum Error Correction and Fault-Tolerant Quantum Computation,Daniel Gottesman,2009,http://arxiv.org/pdf/0904.2557v1
Quantum Metropolis Sampling,K. Temme,2009,http://arxiv.org/pdf/0911.3635v2
Adiabatic quantum computation along quasienergies,Atushi Tanaka,2009,http://arxiv.org/pdf/0910.3452v1
Twisted graph states for ancilla-driven quantum computation,Elham Kashefi,2009,http://arxiv.org/pdf/0905.3354v2
Quantum Knitting Computer,Toshiyuki Fujii,2009,http://arxiv.org/pdf/0905.2246v1
A note on adiabatic theorem for Markov chains and adiabatic quantum computation,Yevgeniy Kovchegov,2009,http://arxiv.org/pdf/0901.4954v1
Simple procedure for classical signal-procession in cluster-state quantum computation,Kazuto Oshima,2009,http://arxiv.org/pdf/0909.5533v1
Barium Ions for Quantum Computation,M. R. Dietrich,2009,http://arxiv.org/pdf/0905.2701v1
Geometric phase of a quantum dot system in nonunitary evolution,Sun Yin,2009,http://arxiv.org/pdf/0912.5245v1
Composite pulses in NMR quantum computation,Jonathan A. Jones,2009,http://arxiv.org/pdf/0906.4719v1
Scalable Quantum Computing based on Spin Qubits in CNT QD,Magdalena Stobińska,2009,http://arxiv.org/pdf/0912.3547v1
Topological Quantum Computing with Read-Rezayi States,L. Hormozi,2009,http://arxiv.org/pdf/0903.2239v1
Quantum Computers: Noise Propagation and Adversarial Noise Models,Gil Kalai,2009,http://arxiv.org/pdf/0904.3265v1
A scalable quantum computer with an ultranarrow optical transition of ultracold neutral atoms in an optical lattice,K. Shibata,2009,http://arxiv.org/pdf/0904.4523v1
Holonomic quantum computation in subsystems,Ognyan Oreshkov,2009,http://arxiv.org/pdf/0905.1249v3
Scalable quantum computation via local control of only two qubits,Daniel Burgarth,2009,http://arxiv.org/pdf/0905.3373v2
Computation on Spin Chains with Limited Access,Alastair Kay,2009,http://arxiv.org/pdf/0905.4070v3
Geometric quantum gates in liquid-state NMR based on a cancellation of dynamical phases,Yukihiro Ota,2009,http://arxiv.org/pdf/0906.0474v2
Ultra-high fidelity qubits for quantum computing,Mark G. Raizen,2009,http://arxiv.org/pdf/0906.2114v1
Non-destructive discrimination of multiparticle cluster states for quantum computation,Sreraman Muralidharan,2009,http://arxiv.org/pdf/0906.2147v1
Simulated Quantum Computation of Global Minima,Jing Zhu,2009,http://arxiv.org/pdf/0906.2375v1
Quantum Logic Between Distant Trapped Ions,S. Olmschenk,2009,http://arxiv.org/pdf/0907.1702v1
Implementation of a Quantum-simulation Algorithm of Calculating Molecular Ground-state Energy on an NMR Quantum Computer,Jiangfeng Du,2009,http://arxiv.org/pdf/0907.3642v2
Contextuality in Measurement-based Quantum Computation,Robert Raussendorf,2009,http://arxiv.org/pdf/0907.5449v3
Quantum computing with semiconductor double-dot molecules on a chip,Peng Xue,2009,http://arxiv.org/pdf/0908.3719v4
Adiabatic evolution under quantum control,W. Wang,2009,http://arxiv.org/pdf/0910.5859v1
Improving noise threshold for optical quantum computing with the EPR photon source,Z. -H. Wei,2009,http://arxiv.org/pdf/0912.1493v1
Quasiphasematched concurrent nonlinearities in periodically poled KTiOPO_4 for quantum computing over the optical frequency comb,Matthew Pysher,2009,http://arxiv.org/pdf/0912.3194v1
